date(YYYY-MM-DD), time(UTC), lat(deg), lon(deg), scene_id, cldc, tau_liq, tau_ice, tile number, grid_latt and grid_lont index 1, grid_latt and grid_lont index 2,INVALID
2016-08-01, 06:00:00, -24.39, 60.68, 34, 0.14, 10.48, 0.00, 2, 719, 930,5
2016-08-01, 06:00:00, -23.17, 107.94, 34, 0.17, 10.28, 0.00, 2, 713, 2432,5
2016-08-01, 06:00:00, -10.18, 269.61, 34, 0.11, 11.29, 0.00, 5, 1834, 1856,5
2016-08-01, 06:00:00, -40.43, 230.79, 34, 0.13, 10.79, 0.00, 5, 597, 3044,5
2016-08-01, 06:00:00, -4.72, 326.74, 35, 0.15, 13.78, 0.00, 1, 1378, 800,5
2016-08-01, 06:00:00, -32.12, 169.40, 35, 0.12, 13.46, 0.00, 4, 1518, 2579,5
2016-08-01, 06:00:00, 17.35, 306.88, 35, 0.19, 14.27, 0.00, 1, 2270, 77,5
2016-08-01, 06:00:00, -23.31, 100.82, 35, 0.16, 13.45, 0.00, 2, 750, 2192,5
2016-08-01, 06:00:00, 32.82, 205.98, 35, 0.12, 14.34, 0.00, 4, 2720, 256,5
2016-08-01, 06:00:00, -33.78, 65.91, 35, 0.10, 12.99, 0.00, 2, 404, 1098,5
2016-08-01, 06:00:00, -42.09, 311.74, 35, 0.13, 14.23, 0.00, 6, 2912, 410,5
2016-08-01, 06:00:00, -22.54, 349.17, 35, 0.16, 14.34, 0.00, 1, 824, 1511,5
2016-08-01, 06:00:00, 22.21, 190.76, 35, 0.13, 13.06, 0.00, 4, 2190, 789,5
2016-08-01, 06:00:00, -18.27, 278.83, 35, 0.16, 14.46, 0.00, 5, 2127, 2140,5
2016-08-01, 06:00:00, -8.04, 271.34, 36, 0.11, 17.10, 0.00, 5, 1888, 1790,5
2016-08-01, 06:00:00, 12.77, 308.44, 36, 0.18, 16.82, 0.00, 1, 2063, 139,5
2016-08-01, 06:00:00, -17.28, 325.16, 36, 0.12, 17.24, 0.00, 1, 943, 747,5
2016-08-01, 06:00:00, -16.56, 270.32, 36, 0.11, 16.00, 0.00, 5, 1856, 2062,5
2016-08-01, 06:00:00, -32.95, 326.65, 36, 0.11, 15.44, 0.00, 1, 381, 797,5
2016-08-01, 06:00:00, 4.34, 313.89, 36, 0.16, 15.41, 0.00, 1, 1702, 348,5
2016-08-01, 06:00:00, -9.05, 96.97, 36, 0.13, 15.60, 0.00, 2, 1244, 2067,5
2016-08-01, 06:00:00, 38.89, 343.54, 36, 0.11, 17.22, 0.00, 1, 2837, 1337,5
2016-08-01, 06:00:00, 26.77, 221.95, 36, 0.13, 16.28, 0.00, 5, 275, 475,5
2016-08-01, 06:00:00, -32.12, 245.12, 36, 0.14, 16.25, 0.00, 5, 1073, 2611,5
2016-08-01, 06:00:00, 28.93, 213.96, 37, 0.10, 18.81, 0.00, 4, 3030, 295,5
2016-08-01, 06:00:00, 23.63, 322.93, 37, 0.17, 18.32, 0.00, 1, 2371, 671,5
2016-08-01, 06:00:00, -18.69, 279.32, 37, 0.13, 18.50, 0.00, 5, 2143, 2156,5
2016-08-01, 06:00:00, -42.15, 164.31, 37, 0.13, 18.95, 0.00, 4, 1361, 2963,5
2016-08-01, 06:00:00, -43.65, 225.35, 37, 0.16, 17.65, 0.00, 6, 541, 170,5
2016-08-01, 06:00:00, -23.94, 333.77, 37, 0.13, 17.77, 0.00, 1, 748, 1030,5
2016-08-01, 06:00:00, 13.28, 306.49, 37, 0.16, 19.06, 0.00, 1, 2101, 61,5
2016-08-01, 06:00:00, 36.01, 215.88, 37, 0.18, 18.42, 0.00, 3, 3058, 3022,5
2016-08-01, 06:00:00, -34.15, 33.27, 37, 0.17, 18.39, 0.00, 1, 83, 3002,5
2016-08-01, 06:00:00, 30.35, 137.16, 37, 0.14, 18.74, 0.00, 4, 468, 394,5
2016-08-01, 06:00:00, 35.19, 212.09, 38, 0.17, 23.91, 0.00, 4, 2955, 60,5
2016-08-01, 06:00:00, -28.87, 239.67, 38, 0.18, 21.68, 0.00, 5, 897, 2520,5
2016-08-01, 06:00:00, 25.42, 214.96, 38, 0.11, 23.87, 0.00, 4, 3071, 430,5
2016-08-01, 06:00:00, -8.26, 226.88, 38, 0.17, 23.17, 0.00, 5, 458, 1841,5
2016-08-01, 06:00:00, -16.04, 276.48, 38, 0.12, 21.24, 0.00, 5, 2051, 2058,5
2016-08-01, 06:00:00, -31.05, 258.78, 38, 0.12, 21.87, 0.00, 5, 1499, 2541,5
2016-08-01, 06:00:00, -36.75, 41.37, 38, 0.13, 22.41, 0.00, 2, 53, 253,5
2016-08-01, 06:00:00, -23.35, 60.28, 38, 0.13, 20.18, 0.00, 2, 754, 917,5
2016-08-01, 06:00:00, 22.61, 216.14, 38, 0.16, 21.62, 0.00, 5, 47, 569,5
2016-08-01, 06:00:00, 37.00, 213.33, 38, 0.19, 22.08, 0.00, 3, 2964, 3031,5
2016-08-01, 06:00:00, -21.50, 327.94, 39, 0.11, 29.31, 0.00, 1, 808, 840,5
2016-08-01, 06:00:00, 24.15, 214.84, 39, 0.15, 27.45, 0.00, 4, 3066, 487,5
2016-08-01, 06:00:00, -14.74, 236.77, 39, 0.18, 26.09, 0.00, 5, 801, 2035,5
2016-08-01, 06:00:00, 30.00, 212.04, 39, 0.15, 28.17, 0.00, 4, 2953, 282,5
2016-08-01, 06:00:00, -20.28, 322.75, 39, 0.16, 27.68, 0.00, 1, 823, 665,5
2016-08-01, 06:00:00, -11.43, 241.91, 39, 0.11, 25.55, 0.00, 5, 970, 1909,5
2016-08-01, 06:00:00, -27.28, 108.84, 39, 0.17, 25.24, 0.00, 2, 552, 2463,5
2016-08-01, 06:00:00, -22.84, 330.80, 39, 0.10, 27.63, 0.00, 1, 774, 934,5
2016-08-01, 06:00:00, 30.67, 215.77, 39, 0.14, 27.43, 0.00, 5, 32, 215,5
2016-08-01, 06:00:00, 15.69, 175.62, 39, 0.12, 28.46, 0.00, 4, 1710, 1045,5
2016-08-01, 06:00:00, 16.51, 194.87, 40, 0.15, 31.98, 0.00, 4, 2327, 970,5
2016-08-01, 06:00:00, -7.35, 210.67, 40, 0.16, 38.16, 0.00, 4, 2899, 1835,5
2016-08-01, 06:00:00, -7.36, 328.91, 40, 0.12, 32.23, 0.00, 1, 1293, 872,5
2016-08-01, 06:00:00, -19.16, 332.16, 40, 0.10, 38.99, 0.00, 1, 906, 978,5
2016-08-01, 06:00:00, -8.51, 209.38, 40, 0.15, 37.54, 0.00, 4, 2849, 1876,5
2016-08-01, 06:00:00, -15.40, 328.97, 40, 0.14, 31.54, 0.00, 1, 1023, 874,5
2016-08-01, 06:00:00, -3.16, 323.77, 40, 0.12, 30.30, 0.00, 1, 1428, 700,5
2016-08-01, 06:00:00, -16.10, 328.33, 40, 0.16, 30.03, 0.00, 1, 997, 853,5
2016-08-01, 06:00:00, 22.27, 217.26, 40, 0.15, 31.60, 0.00, 5, 92, 599,5
2016-08-01, 06:00:00, -15.47, 322.81, 40, 0.14, 30.98, 0.00, 1, 996, 667,5
2016-08-01, 06:00:00, -24.83, 242.59, 41, 0.11, 40.36, 0.00, 5, 992, 2361,5
2016-08-01, 06:00:00, 20.48, 315.21, 41, 0.19, 42.78, 0.00, 1, 2313, 397,5
2016-08-01, 06:00:00, -23.60, 105.08, 41, 0.18, 45.10, 0.00, 2, 716, 2334,5
2016-08-01, 06:00:00, -6.32, 345.90, 41, 0.17, 48.63, 0.00, 1, 1341, 1410,5
2016-08-01, 06:00:00, -10.19, 211.00, 41, 0.16, 43.22, 0.00, 4, 2912, 1953,5
2016-08-01, 06:00:00, 21.05, 315.79, 41, 0.18, 40.72, 0.00, 1, 2330, 418,5
2016-08-01, 06:00:00, -8.77, 212.67, 41, 0.17, 40.98, 0.00, 4, 2978, 1904,5
2016-08-01, 06:00:00, -8.66, 213.61, 41, 0.10, 49.65, 0.00, 4, 3016, 1905,5
2016-08-01, 06:00:00, -15.94, 326.38, 41, 0.12, 40.92, 0.00, 1, 995, 788,5
2016-08-01, 06:00:00, 23.54, 216.76, 41, 0.15, 40.41, 0.00, 5, 72, 538,5
2016-08-01, 06:00:00, -15.12, 325.48, 42, 0.19, 117.66, 0.00, 1, 1020, 758,5
2016-08-01, 06:00:00, -15.08, 156.25, 42, 0.19, 63.79, 0.00, 4, 1109, 2020,5
2016-08-01, 06:00:00, -26.22, 258.72, 42, 0.14, 130.62, 0.00, 5, 1497, 2373,5
2016-08-01, 06:00:00, 19.99, 220.26, 42, 0.17, 76.67, 0.00, 5, 210, 731,5
2016-08-01, 06:00:00, 24.07, 217.01, 42, 0.12, 56.19, 0.00, 5, 82, 519,5
2016-08-01, 06:00:00, -8.80, 212.64, 42, 0.17, 53.61, 0.00, 4, 2977, 1905,5
2016-08-01, 06:00:00, -31.47, 47.58, 42, 0.13, 101.71, 0.00, 2, 354, 483,5
2016-08-01, 06:00:00, 22.73, 320.94, 42, 0.12, 53.65, 0.00, 1, 2352, 602,5
2016-08-01, 06:00:00, 16.89, 319.85, 42, 0.18, 69.15, 0.00, 1, 2144, 564,5
2016-08-01, 06:00:00, -26.26, 262.68, 42, 0.20, 76.08, 0.00, 5, 1619, 2375,5
2016-08-01, 06:00:00, -20.45, 259.37, 43, 0.25, 0.05, 0.00, 5, 1517, 2180,5
2016-08-01, 06:00:00, 39.85, 216.15, 43, 0.25, 0.73, 0.00, 3, 2905, 2861,5
2016-08-01, 06:00:00, -17.67, 73.34, 43, 0.26, 0.23, 0.00, 2, 980, 1331,5
2016-08-01, 06:00:00, -11.27, 99.57, 43, 0.24, 0.35, 0.00, 2, 1166, 2151,5
2016-08-01, 06:00:00, -19.60, 169.89, 43, 0.26, 0.05, 0.00, 4, 1533, 2152,5
2016-08-01, 06:00:00, 28.42, 319.46, 43, 0.23, 0.48, 0.00, 1, 2580, 550,5
2016-08-01, 06:00:00, -40.71, 243.93, 43, 0.23, 0.23, 0.00, 5, 1035, 2945,5
2016-08-01, 06:00:00, -8.78, 236.20, 43, 0.21, 0.38, 0.00, 5, 782, 1833,5
2016-08-01, 06:00:00, 41.47, 204.44, 43, 0.26, 0.66, 0.00, 3, 2597, 2992,5
2016-08-01, 06:00:00, 31.23, 195.23, 43, 0.29, 0.53, 0.00, 4, 2339, 432,5
2016-08-01, 06:00:00, 31.92, 208.57, 44, 0.29, 1.71, 0.00, 4, 2818, 256,5
2016-08-01, 06:00:00, 9.68, 305.60, 44, 0.22, 1.58, 0.00, 1, 1954, 25,5
2016-08-01, 06:00:00, -31.72, 345.96, 44, 0.29, 1.76, 0.00, 1, 506, 1412,5
2016-08-01, 06:00:00, -6.33, 257.32, 44, 0.29, 2.28, 0.00, 5, 1454, 1732,5
2016-08-01, 06:00:00, 35.74, 341.32, 44, 0.27, 1.09, 0.00, 1, 2723, 1268,5
2016-08-01, 06:00:00, 11.61, 316.66, 44, 0.29, 1.06, 0.00, 1, 1966, 450,5
2016-08-01, 06:00:00, -22.53, 151.82, 44, 0.29, 1.32, 0.00, 4, 967, 2284,5
2016-08-01, 06:00:00, -41.62, 222.16, 44, 0.21, 2.28, 0.00, 6, 403, 136,5
2016-08-01, 06:00:00, -7.54, 190.58, 44, 0.23, 1.46, 0.00, 4, 2184, 1785,5
2016-08-01, 06:00:00, -22.30, 42.61, 44, 0.28, 2.38, 0.00, 2, 663, 300,5
2016-08-01, 06:00:00, 9.59, 136.44, 45, 0.27, 2.83, 0.00, 4, 442, 1181,5
2016-08-01, 06:00:00, -23.67, 359.77, 45, 0.25, 2.69, 0.00, 1, 776, 1839,5
2016-08-01, 06:00:00, -20.32, 107.71, 45, 0.24, 4.19, 0.00, 2, 819, 2424,5
2016-08-01, 06:00:00, 35.48, 147.07, 45, 0.27, 2.75, 0.00, 4, 811, 287,5
2016-08-01, 06:00:00, -8.04, 103.80, 45, 0.21, 2.80, 0.00, 2, 1265, 2291,5
2016-08-01, 06:00:00, 28.57, 342.99, 45, 0.21, 3.05, 0.00, 1, 2460, 1320,5
2016-08-01, 06:00:00, -33.80, 175.95, 45, 0.29, 4.13, 0.00, 4, 1720, 2645,5
2016-08-01, 06:00:00, -15.71, 211.76, 45, 0.23, 3.32, 0.00, 4, 2942, 2187,5
2016-08-01, 06:00:00, -28.49, 260.83, 45, 0.25, 3.78, 0.00, 5, 1562, 2451,5
2016-08-01, 06:00:00, 55.04, 190.79, 45, 0.28, 4.27, 0.00, 3, 1970, 2617,5
2016-08-01, 06:00:00, -30.49, 253.34, 46, 0.26, 5.20, 0.00, 5, 1331, 2527,5
2016-08-01, 06:00:00, -16.75, 273.46, 46, 0.23, 6.08, 0.00, 5, 1955, 2074,5
2016-08-01, 06:00:00, 26.54, 226.14, 46, 0.21, 5.88, 0.00, 5, 431, 533,5
2016-08-01, 06:00:00, -38.28, 351.02, 46, 0.25, 7.14, 0.00, 1, 266, 1568,5
2016-08-01, 06:00:00, -23.24, 281.52, 46, 0.26, 5.04, 0.00, 5, 2215, 2324,5
2016-08-01, 06:00:00, -39.85, 231.45, 46, 0.23, 6.04, 0.00, 5, 620, 3013,5
2016-08-01, 06:00:00, 71.15, 14.77, 46, 0.25, 6.76, 0.00, 3, 1285, 998,5
2016-08-01, 06:00:00, -23.84, 278.74, 46, 0.28, 7.03, 0.00, 5, 2124, 2332,5
2016-08-01, 06:00:00, -13.65, 322.43, 46, 0.29, 7.23, 0.00, 1, 1059, 654,5
2016-08-01, 06:00:00, 5.48, 314.08, 46, 0.28, 6.85, 0.00, 1, 1745, 355,5
2016-08-01, 06:00:00, 34.62, 330.37, 47, 0.20, 7.71, 0.00, 1, 2730, 920,5
2016-08-01, 06:00:00, -20.29, 327.67, 47, 0.21, 7.50, 0.00, 1, 849, 831,5
2016-08-01, 06:00:00, 27.41, 296.46, 47, 0.20, 9.00, 0.00, 5, 2738, 469,5
2016-08-01, 06:00:00, -23.01, 352.22, 47, 0.27, 9.54, 0.00, 1, 808, 1605,5
2016-08-01, 06:00:00, -19.10, 235.99, 47, 0.25, 8.32, 0.00, 5, 775, 2190,5
2016-08-01, 06:00:00, -2.68, 195.64, 47, 0.23, 8.16, 0.00, 4, 2353, 1628,5
2016-08-01, 06:00:00, -9.81, 359.10, 47, 0.21, 8.62, 0.00, 1, 1229, 1818,5
2016-08-01, 06:00:00, 41.30, 340.32, 47, 0.30, 9.21, 0.00, 1, 2940, 1237,5
2016-08-01, 06:00:00, -34.23, 35.48, 47, 0.25, 9.88, 0.00, 2, 55, 20,5
2016-08-01, 06:00:00, 30.21, 212.82, 47, 0.20, 8.58, 0.00, 4, 2984, 260,5
2016-08-01, 06:00:00, -23.52, 107.25, 48, 0.26, 12.16, 0.00, 2, 705, 2408,5
2016-08-01, 06:00:00, -33.61, 175.85, 48, 0.27, 10.19, 0.00, 4, 1717, 2638,5
2016-08-01, 06:00:00, -28.40, 81.38, 48, 0.25, 11.61, 0.00, 2, 625, 1579,5
2016-08-01, 06:00:00, -42.45, 220.40, 48, 0.22, 11.06, 0.00, 6, 394, 196,5
2016-08-01, 06:00:00, 59.41, 328.62, 48, 0.25, 10.57, 0.00, 3, 1914, 610,5
2016-08-01, 06:00:00, -14.65, 236.74, 48, 0.26, 10.01, 0.00, 5, 800, 2032,5
2016-08-01, 06:00:00, 17.25, 231.22, 48, 0.23, 10.05, 0.00, 5, 612, 924,5
2016-08-01, 06:00:00, -13.70, 94.82, 48, 0.25, 11.64, 0.00, 2, 1096, 1998,5
2016-08-01, 06:00:00, -22.64, 1.02, 48, 0.23, 10.10, 0.00, 1, 808, 1878,5
2016-08-01, 06:00:00, -7.63, 4.66, 48, 0.22, 10.06, 0.00, 1, 1293, 1993,5
2016-08-01, 06:00:00, 33.32, 225.73, 49, 0.28, 13.52, 0.00, 5, 416, 258,5
2016-08-01, 06:00:00, 2.45, 137.38, 49, 0.23, 14.66, 0.00, 4, 476, 1447,5
2016-08-01, 06:00:00, -9.93, 272.39, 49, 0.24, 14.42, 0.00, 5, 1921, 1851,5
2016-08-01, 06:00:00, -24.34, 106.20, 49, 0.27, 14.61, 0.00, 2, 682, 2372,5
2016-08-01, 06:00:00, -26.80, 342.22, 49, 0.29, 14.18, 0.00, 1, 673, 1296,5
2016-08-01, 06:00:00, -37.32, 20.94, 49, 0.23, 12.82, 0.00, 1, 136, 2537,5
2016-08-01, 06:00:00, -14.43, 106.96, 49, 0.21, 13.08, 0.00, 2, 1034, 2398,5
2016-08-01, 06:00:00, -32.93, 263.46, 49, 0.21, 14.07, 0.00, 5, 1643, 2610,5
2016-08-01, 06:00:00, 6.91, 319.91, 49, 0.21, 12.89, 0.00, 1, 1783, 566,5
2016-08-01, 06:00:00, -29.99, 225.84, 49, 0.22, 14.16, 0.00, 5, 420, 2680,5
2016-08-01, 06:00:00, 37.90, 212.40, 50, 0.23, 15.45, 0.00, 3, 2908, 3011,5
2016-08-01, 06:00:00, 32.05, 340.61, 50, 0.25, 16.31, 0.00, 1, 2589, 1246,5
2016-08-01, 06:00:00, 33.03, 224.67, 50, 0.28, 16.97, 0.00, 5, 377, 256,5
2016-08-01, 06:00:00, -26.81, 264.23, 50, 0.28, 15.35, 0.00, 5, 1667, 2395,5
2016-08-01, 06:00:00, 24.41, 221.79, 50, 0.20, 15.63, 0.00, 5, 269, 569,5
2016-08-01, 06:00:00, -10.79, 268.11, 50, 0.27, 15.63, 0.00, 5, 1787, 1874,5
2016-08-01, 06:00:00, -33.90, 26.59, 50, 0.29, 15.95, 0.00, 1, 203, 2743,5
2016-08-01, 06:00:00, 13.55, 306.96, 50, 0.23, 16.71, 0.00, 1, 2108, 80,5
2016-08-01, 06:00:00, -9.98, 3.40, 50, 0.26, 17.40, 0.00, 1, 1219, 1953,5
2016-08-01, 06:00:00, 26.96, 327.49, 50, 0.22, 15.47, 0.00, 1, 2463, 825,5
2016-08-01, 06:00:00, 23.46, 216.31, 51, 0.22, 19.64, 0.00, 5, 54, 535,5
2016-08-01, 06:00:00, -30.03, 331.17, 51, 0.26, 18.49, 0.00, 1, 519, 946,5
2016-08-01, 06:00:00, -37.40, 267.40, 51, 0.27, 18.32, 0.00, 5, 1765, 2782,5
2016-08-01, 06:00:00, 59.59, 359.21, 51, 0.27, 19.31, 0.00, 3, 1371, 566,5
2016-08-01, 06:00:00, -33.74, 217.91, 51, 0.22, 18.98, 0.00, 5, 118, 2951,5
2016-08-01, 06:00:00, 23.50, 216.78, 51, 0.30, 17.73, 0.00, 5, 73, 540,5
2016-08-01, 06:00:00, -7.62, 352.45, 51, 0.27, 19.88, 0.00, 1, 1301, 1612,5
2016-08-01, 06:00:00, -31.81, 172.87, 51, 0.23, 17.85, 0.00, 4, 1625, 2569,5
2016-08-01, 06:00:00, -9.96, 336.79, 51, 0.24, 19.79, 0.00, 1, 1220, 1126,5
2016-08-01, 06:00:00, -26.78, 325.25, 51, 0.22, 19.10, 0.00, 1, 602, 750,5
2016-08-01, 06:00:00, 21.41, 214.45, 52, 0.27, 20.90, 0.00, 4, 3050, 612,5
2016-08-01, 06:00:00, 30.53, 219.20, 52, 0.22, 23.00, 0.00, 5, 169, 280,5
2016-08-01, 06:00:00, -21.45, 325.34, 52, 0.21, 21.32, 0.00, 1, 796, 753,5
2016-08-01, 06:00:00, 25.69, 218.31, 52, 0.29, 24.00, 0.00, 5, 134, 470,5
2016-08-01, 06:00:00, -14.44, 104.69, 52, 0.30, 23.45, 0.00, 2, 1043, 2321,5
2016-08-01, 06:00:00, -43.58, 165.54, 52, 0.25, 22.40, 0.00, 4, 1399, 3018,5
2016-08-01, 06:00:00, 13.49, 309.02, 52, 0.23, 20.18, 0.00, 1, 2088, 162,5
2016-08-01, 06:00:00, 5.20, 218.01, 52, 0.23, 20.48, 0.00, 5, 122, 1321,5
2016-08-01, 06:00:00, -42.76, 280.30, 52, 0.20, 20.44, 0.00, 5, 2175, 3056,5
2016-08-01, 06:00:00, 26.72, 222.66, 52, 0.28, 22.95, 0.00, 5, 302, 486,5
2016-08-01, 06:00:00, -43.30, 225.16, 53, 0.24, 26.27, 0.00, 6, 526, 159,5
2016-08-01, 06:00:00, 29.99, 218.85, 53, 0.24, 25.63, 0.00, 5, 155, 297,5
2016-08-01, 06:00:00, -18.58, 234.36, 53, 0.24, 27.62, 0.00, 5, 720, 2180,5
2016-08-01, 06:00:00, -6.77, 353.65, 53, 0.25, 26.26, 0.00, 1, 1327, 1649,5
2016-08-01, 06:00:00, -14.93, 272.23, 53, 0.29, 28.36, 0.00, 5, 1916, 2012,5
2016-08-01, 06:00:00, -15.18, 275.51, 53, 0.28, 27.72, 0.00, 5, 2020, 2027,5
2016-08-01, 06:00:00, 23.25, 320.96, 53, 0.26, 26.47, 0.00, 1, 2371, 603,5
2016-08-01, 06:00:00, -36.08, 260.08, 53, 0.25, 26.86, 0.00, 5, 1539, 2724,5
2016-08-01, 06:00:00, -5.34, 344.76, 53, 0.21, 28.86, 0.00, 1, 1371, 1375,5
2016-08-01, 06:00:00, -43.33, 225.17, 53, 0.26, 26.91, 0.00, 6, 527, 160,5
2016-08-01, 06:00:00, -11.33, 262.32, 54, 0.21, 37.80, 0.00, 5, 1608, 1888,5
2016-08-01, 06:00:00, 4.45, 263.81, 54, 0.26, 37.18, 0.00, 5, 1654, 1399,5
2016-08-01, 06:00:00, -6.52, 352.03, 54, 0.21, 30.72, 0.00, 1, 1335, 1599,5
2016-08-01, 06:00:00, -41.20, 210.92, 54, 0.21, 38.54, 0.00, 6, 169, 322,5
2016-08-01, 06:00:00, -20.59, 108.32, 54, 0.25, 32.43, 0.00, 2, 805, 2445,5
2016-08-01, 06:00:00, -35.86, 15.70, 54, 0.24, 31.08, 0.00, 1, 249, 2355,5
2016-08-01, 06:00:00, -5.41, 344.63, 54, 0.28, 34.05, 0.00, 1, 1369, 1371,5
2016-08-01, 06:00:00, -26.03, 247.49, 54, 0.24, 38.14, 0.00, 5, 1148, 2385,5
2016-08-01, 06:00:00, -31.82, 35.50, 54, 0.24, 37.61, 0.00, 2, 160, 21,5
2016-08-01, 06:00:00, -32.12, 260.21, 54, 0.25, 30.01, 0.00, 5, 1543, 2579,5
2016-08-01, 06:00:00, -14.56, 105.14, 55, 0.27, 42.92, 0.00, 2, 1037, 2336,5
2016-08-01, 06:00:00, -9.96, 257.45, 55, 0.21, 41.42, 0.00, 5, 1458, 1845,5
2016-08-01, 06:00:00, -23.65, 275.10, 55, 0.25, 40.28, 0.00, 5, 2007, 2311,5
2016-08-01, 06:00:00, 27.97, 324.01, 55, 0.24, 45.80, 0.00, 1, 2524, 708,5
2016-08-01, 06:00:00, 31.05, 328.42, 55, 0.25, 45.95, 0.00, 1, 2608, 856,5
2016-08-01, 06:00:00, 17.34, 328.51, 55, 0.26, 43.33, 0.00, 1, 2118, 859,5
2016-08-01, 06:00:00, -28.49, 262.97, 55, 0.21, 45.00, 0.00, 5, 1628, 2452,5
2016-08-01, 06:00:00, -6.06, 345.93, 55, 0.30, 43.39, 0.00, 1, 1349, 1411,5
2016-08-01, 06:00:00, -27.13, 79.46, 55, 0.23, 47.47, 0.00, 2, 669, 1520,5
2016-08-01, 06:00:00, -15.80, 324.48, 55, 0.28, 47.62, 0.00, 1, 992, 724,5
2016-08-01, 06:00:00, -8.79, 212.67, 56, 0.22, 65.72, 0.00, 4, 2978, 1905,5
2016-08-01, 06:00:00, 19.59, 318.58, 56, 0.25, 52.42, 0.00, 1, 2252, 519,5
2016-08-01, 06:00:00, 15.85, 312.40, 56, 0.26, 53.73, 0.00, 1, 2156, 292,5
2016-08-01, 06:00:00, -5.52, 210.80, 56, 0.22, 84.08, 0.00, 4, 2904, 1761,5
2016-08-01, 06:00:00, -26.64, 80.02, 56, 0.30, 154.35, 0.00, 2, 686, 1537,5
2016-08-01, 06:00:00, -32.75, 44.56, 56, 0.26, 68.18, 0.00, 2, 266, 373,5
2016-08-01, 06:00:00, 19.48, 313.51, 56, 0.28, 58.06, 0.00, 1, 2289, 334,5
2016-08-01, 06:00:00, 18.69, 311.16, 56, 0.28, 70.40, 0.00, 1, 2280, 245,5
2016-08-01, 06:00:00, -21.89, 330.74, 56, 0.24, 53.97, 0.00, 1, 807, 932,5
2016-08-01, 06:00:00, 16.59, 317.55, 56, 0.25, 68.51, 0.00, 1, 2147, 482,5
2016-08-01, 06:00:00, 31.14, 196.99, 57, 0.32, 0.11, 0.00, 4, 2399, 421,5
2016-08-01, 06:00:00, -41.74, 162.47, 57, 0.36, 0.07, 0.00, 4, 1304, 2951,5
2016-08-01, 06:00:00, 36.62, 303.04, 57, 0.32, 0.45, 0.00, 3, 3053, 99,5
2016-08-01, 06:00:00, -4.44, 6.10, 57, 0.31, 0.06, 0.00, 1, 1394, 2039,5
2016-08-01, 06:00:00, 36.40, 303.05, 57, 0.33, 0.79, 0.00, 3, 3062, 90,5
2016-08-01, 06:00:00, -2.05, 176.37, 57, 0.34, 0.56, 0.00, 4, 1733, 1600,5
2016-08-01, 06:00:00, 25.82, 271.56, 57, 0.35, 0.13, 0.00, 5, 1895, 698,5
2016-08-01, 06:00:00, 25.42, 225.48, 57, 0.33, 0.27, 0.00, 5, 407, 570,5
2016-08-01, 06:00:00, 34.11, 197.51, 57, 0.34, 0.16, 0.00, 4, 2417, 301,5
2016-08-01, 06:00:00, -45.67, 189.76, 57, 0.39, 0.10, 0.00, 6, 98, 964,5
2016-08-01, 06:00:00, -2.05, 209.90, 58, 0.37, 1.22, 0.00, 4, 2869, 1619,5
2016-08-01, 06:00:00, -21.14, 10.45, 58, 0.39, 2.16, 0.00, 1, 828, 2180,5
2016-08-01, 06:00:00, -37.57, 54.39, 58, 0.36, 1.72, 0.00, 2, 182, 721,5
2016-08-01, 06:00:00, -23.78, 186.38, 58, 0.40, 2.04, 0.00, 4, 2048, 2320,5
2016-08-01, 06:00:00, 65.24, 24.73, 58, 0.36, 1.29, 0.00, 3, 1078, 883,5
2016-08-01, 06:00:00, 30.94, 188.06, 58, 0.37, 1.32, 0.00, 4, 2102, 490,5
2016-08-01, 06:00:00, -11.76, 5.10, 58, 0.36, 1.83, 0.00, 1, 1159, 2007,5
2016-08-01, 06:00:00, 38.55, 343.44, 58, 0.40, 2.32, 0.00, 1, 2824, 1334,5
2016-08-01, 06:00:00, -3.68, 246.47, 58, 0.34, 1.51, 0.00, 5, 1116, 1653,5
2016-08-01, 06:00:00, 12.14, 213.19, 58, 0.34, 1.31, 0.00, 4, 2999, 1023,5
2016-08-01, 06:00:00, -19.86, 257.78, 59, 0.34, 2.56, 0.00, 5, 1468, 2161,5
2016-08-01, 06:00:00, -18.45, 286.72, 59, 0.33, 2.67, 0.00, 5, 2390, 2181,5
2016-08-01, 06:00:00, 54.21, 195.99, 59, 0.38, 4.67, 0.00, 3, 2085, 2609,5
2016-08-01, 06:00:00, -23.50, 170.08, 59, 0.33, 3.55, 0.00, 4, 1539, 2281,5
2016-08-01, 06:00:00, -24.56, 223.01, 59, 0.37, 2.92, 0.00, 5, 315, 2496,5
2016-08-01, 06:00:00, 16.35, 197.36, 59, 0.37, 4.00, 0.00, 4, 2412, 964,5
2016-08-01, 06:00:00, -5.27, 348.17, 59, 0.35, 2.57, 0.00, 1, 1374, 1480,5
2016-08-01, 06:00:00, -9.36, 145.34, 59, 0.40, 2.87, 0.00, 4, 753, 1855,5
2016-08-01, 06:00:00, 30.00, 214.62, 59, 0.37, 3.60, 0.00, 4, 3057, 237,5
2016-08-01, 06:00:00, 39.17, 339.49, 59, 0.33, 3.04, 0.00, 1, 2859, 1211,5
2016-08-01, 06:00:00, -26.05, 80.37, 60, 0.34, 7.22, 0.00, 2, 706, 1548,5
2016-08-01, 06:00:00, -29.83, 349.27, 60, 0.30, 5.28, 0.00, 1, 575, 1514,5
